customer_id,order_date,order_status,delivery_date,shipping_method
683,2026-04-15 00:00:00,Cancelled,2026-04-18,Express
252,2026-04-02 00:00:00,Shipped,2026-04-04,Express
80,2026-04-09 00:00:00,Delivered,2026-04-11,Standard
869,2026-04-03 00:00:00,Delivered,2026-04-03,Same Day
29,2026-04-22 00:00:00,Delivered,2026-04-22,Pickup
379,2026-04-12 00:00:00,Returned,2026-04-12,Same Day
939,2026-04-28 00:00:00,Out for Delivery,2026-04-28,Pickup
512,2026-04-23 00:00:00,Delivered,2026-04-23,Same Day
601,2026-04-11 00:00:00,Delivered,2026-04-11,Pickup
740,2026-04-23 00:00:00,Delivered,2026-04-23,Same Day
970,2026-04-25 00:00:00,Delivered,2026-04-25,Same Day
380,2026-04-07 00:00:00,Shipped,2026-04-11,Express
403,2026-04-19 00:00:00,Out for Delivery,2026-04-19,Same Day
986,2026-04-13 00:00:00,Delivered,2026-04-13,Pickup
130,2026-04-26 00:00:00,Pending,2026-04-29,Express
379,2026-04-03 00:00:00,Confirmed,2026-04-03,Same Day
341,2026-04-01 00:00:00,Delivered,2026-04-06,Standard
521,2026-04-27 00:00:00,Delivered,2026-04-27,Same Day
611,2026-04-03 00:00:00,Delivered,2026-04-07,Express
590,2026-04-05 00:00:00,Shipped,2026-04-05,Same Day
187,2026-04-13 00:00:00,Shipped,2026-04-13,Pickup
465,2026-04-04 00:00:00,Delivered,2026-04-05,Express
377,2026-04-28 00:00:00,Returned,2026-04-30,Express
186,2026-04-25 00:00:00,Delivered,2026-04-28,Standard
54,2026-04-13 00:00:00,Confirmed,2026-04-13,Same Day
812,2026-04-22 00:00:00,Cancelled,2026-04-24,Express
796,2026-04-06 00:00:00,Delivered,2026-04-09,Standard
464,2026-04-11 00:00:00,Delivered,2026-04-12,Express
232,2026-04-19 00:00:00,Out for Delivery,2026-04-19,Pickup
547,2026-04-04 00:00:00,Cancelled,2026-04-05,Standard
963,2026-04-21 00:00:00,Delivered,2026-04-25,Standard
955,2026-04-17 00:00:00,Delivered,2026-04-19,Express
95,2026-04-04 00:00:00,Pending,2026-04-04,Pickup
372,2026-04-18 00:00:00,Shipped,2026-04-20,Express
757,2026-04-27 00:00:00,Cancelled,2026-04-27,Same Day
266,2026-04-06 00:00:00,Out for Delivery,2026-04-06,Pickup
50,2026-04-09 00:00:00,Delivered,2026-04-09,Pickup
709,2026-04-04 00:00:00,Out for Delivery,2026-04-05,Express
897,2026-04-17 00:00:00,Out for Delivery,2026-04-17,Same Day
474,2026-04-24 00:00:00,Delivered,2026-04-28,Express
410,2026-04-15 00:00:00,Confirmed,2026-04-15,Pickup
480,2026-04-22 00:00:00,Shipped,2026-04-24,Express
948,2026-04-01 00:00:00,Confirmed,2026-04-02,Standard
835,2026-04-25 00:00:00,Delivered,2026-04-25,Same Day
950,2026-04-05 00:00:00,Delivered,2026-04-06,Standard
26,2026-04-12 00:00:00,Shipped,2026-04-13,Standard
68,2026-04-05 00:00:00,Out for Delivery,2026-04-07,Express
679,2026-04-10 00:00:00,Confirmed,2026-04-10,Pickup
28,2026-04-28 00:00:00,Delivered,2026-05-02,Standard
782,2026-04-20 00:00:00,Shipped,2026-04-22,Standard
169,2026-04-13 00:00:00,Delivered,2026-04-17,Standard
638,2026-04-02 00:00:00,Confirmed,2026-04-06,Express
795,2026-04-12 00:00:00,Shipped,2026-04-17,Express
661,2026-04-13 00:00:00,Confirmed,2026-04-18,Standard
803,2026-04-06 00:00:00,Delivered,2026-04-06,Pickup
990,2026-04-08 00:00:00,Shipped,2026-04-08,Same Day
152,2026-04-20 00:00:00,Shipped,2026-04-22,Express
233,2026-04-06 00:00:00,Confirmed,2026-04-06,Pickup
295,2026-04-23 00:00:00,Delivered,2026-04-24,Express
231,2026-04-12 00:00:00,Delivered,2026-04-15,Express
90,2026-04-05 00:00:00,Confirmed,2026-04-05,Pickup
407,2026-04-17 00:00:00,Shipped,2026-04-21,Standard
47,2026-04-03 00:00:00,Delivered,2026-04-03,Pickup
807,2026-04-17 00:00:00,Confirmed,2026-04-17,Pickup
391,2026-04-04 00:00:00,Delivered,2026-04-06,Express
128,2026-04-02 00:00:00,Pending,2026-04-02,Pickup
661,2026-04-05 00:00:00,Shipped,2026-04-05,Same Day
695,2026-04-28 00:00:00,Cancelled,2026-05-03,Express
987,2026-04-18 00:00:00,Delivered,2026-04-19,Express
946,2026-04-28 00:00:00,Out for Delivery,2026-04-28,Pickup
799,2026-04-23 00:00:00,Delivered,2026-04-23,Same Day
454,2026-04-13 00:00:00,Out for Delivery,2026-04-13,Same Day
994,2026-04-25 00:00:00,Shipped,2026-04-27,Express
976,2026-04-07 00:00:00,Returned,2026-04-09,Express
773,2026-04-06 00:00:00,Delivered,2026-04-07,Standard
574,2026-04-20 00:00:00,Shipped,2026-04-23,Express
183,2026-04-22 00:00:00,Delivered,2026-04-24,Express
59,2026-04-24 00:00:00,Cancelled,2026-04-24,Pickup
217,2026-04-13 00:00:00,Confirmed,2026-04-13,Same Day
249,2026-04-12 00:00:00,Delivered,2026-04-12,Pickup
886,2026-04-27 00:00:00,Delivered,2026-04-27,Pickup
57,2026-04-26 00:00:00,Confirmed,2026-05-01,Standard
283,2026-04-09 00:00:00,Shipped,2026-04-09,Pickup
686,2026-04-04 00:00:00,Delivered,2026-04-08,Standard
791,2026-04-11 00:00:00,Confirmed,2026-04-11,Same Day
153,2026-04-04 00:00:00,Delivered,2026-04-04,Same Day
794,2026-04-01 00:00:00,Delivered,2026-04-03,Standard
804,2026-04-13 00:00:00,Confirmed,2026-04-18,Standard
849,2026-04-10 00:00:00,Delivered,2026-04-15,Express
396,2026-04-24 00:00:00,Out for Delivery,2026-04-24,Same Day
810,2026-04-03 00:00:00,Shipped,2026-04-03,Same Day
258,2026-04-16 00:00:00,Pending,2026-04-16,Same Day
378,2026-04-19 00:00:00,Pending,2026-04-20,Express
74,2026-04-03 00:00:00,Out for Delivery,2026-04-03,Same Day
338,2026-04-03 00:00:00,Delivered,2026-04-03,Same Day
739,2026-04-14 00:00:00,Shipped,2026-04-19,Standard
329,2026-04-13 00:00:00,Delivered,2026-04-18,Express
825,2026-04-15 00:00:00,Delivered,2026-04-15,Same Day
19,2026-04-06 00:00:00,Pending,2026-04-08,Standard
73,2026-04-09 00:00:00,Confirmed,2026-04-10,Express
99,2026-04-20 00:00:00,Delivered,2026-04-20,Pickup
315,2026-04-05 00:00:00,Delivered,2026-04-07,Standard
928,2026-04-03 00:00:00,Delivered,2026-04-07,Express
416,2026-04-20 00:00:00,Out for Delivery,2026-04-20,Pickup
221,2026-04-02 00:00:00,Delivered,2026-04-02,Pickup
915,2026-04-03 00:00:00,Confirmed,2026-04-03,Pickup
449,2026-04-16 00:00:00,Confirmed,2026-04-18,Express
983,2026-04-21 00:00:00,Shipped,2026-04-25,Standard
665,2026-04-11 00:00:00,Delivered,2026-04-11,Pickup
964,2026-04-18 00:00:00,Out for Delivery,2026-04-20,Express
208,2026-04-21 00:00:00,Delivered,2026-04-21,Same Day
337,2026-04-04 00:00:00,Delivered,2026-04-04,Pickup
187,2026-04-10 00:00:00,Confirmed,2026-04-10,Same Day
124,2026-04-08 00:00:00,Confirmed,2026-04-10,Standard
498,2026-04-19 00:00:00,Pending,2026-04-22,Standard
577,2026-04-26 00:00:00,Shipped,2026-04-26,Same Day
492,2026-04-21 00:00:00,Out for Delivery,2026-04-21,Same Day
431,2026-04-01 00:00:00,Delivered,2026-04-03,Standard
317,2026-04-18 00:00:00,Out for Delivery,2026-04-18,Same Day
509,2026-04-18 00:00:00,Delivered,2026-04-18,Pickup
608,2026-04-13 00:00:00,Shipped,2026-04-13,Pickup
836,2026-04-15 00:00:00,Delivered,2026-04-19,Standard
437,2026-04-07 00:00:00,Shipped,2026-04-07,Same Day
879,2026-04-23 00:00:00,Returned,2026-04-23,Same Day
251,2026-04-11 00:00:00,Pending,2026-04-11,Pickup
204,2026-04-12 00:00:00,Shipped,2026-04-16,Express
999,2026-04-02 00:00:00,Delivered,2026-04-02,Pickup
452,2026-04-09 00:00:00,Delivered,2026-04-13,Express
141,2026-04-03 00:00:00,Confirmed,2026-04-03,Same Day
211,2026-04-19 00:00:00,Delivered,2026-04-22,Express
737,2026-04-02 00:00:00,Delivered,2026-04-02,Pickup
113,2026-04-01 00:00:00,Confirmed,2026-04-01,Same Day
424,2026-04-06 00:00:00,Delivered,2026-04-06,Pickup
241,2026-04-22 00:00:00,Confirmed,2026-04-22,Same Day
939,2026-04-03 00:00:00,Delivered,2026-04-03,Same Day
627,2026-04-17 00:00:00,Delivered,2026-04-17,Same Day
424,2026-04-13 00:00:00,Shipped,2026-04-13,Same Day
996,2026-04-22 00:00:00,Out for Delivery,2026-04-22,Same Day
764,2026-04-11 00:00:00,Delivered,2026-04-11,Same Day
805,2026-04-08 00:00:00,Shipped,2026-04-08,Same Day
627,2026-04-03 00:00:00,Delivered,2026-04-03,Same Day
249,2026-04-04 00:00:00,Shipped,2026-04-09,Express
283,2026-04-27 00:00:00,Delivered,2026-04-27,Same Day
903,2026-04-19 00:00:00,Out for Delivery,2026-04-24,Express
18,2026-04-09 00:00:00,Delivered,2026-04-09,Same Day
230,2026-04-17 00:00:00,Delivered,2026-04-19,Express
132,2026-04-02 00:00:00,Delivered,2026-04-02,Pickup
686,2026-04-20 00:00:00,Delivered,2026-04-25,Express
103,2026-04-27 00:00:00,Delivered,2026-04-27,Same Day
457,2026-04-08 00:00:00,Confirmed,2026-04-13,Standard
882,2026-04-05 00:00:00,Pending,2026-04-06,Express
335,2026-04-16 00:00:00,Delivered,2026-04-16,Pickup
198,2026-04-10 00:00:00,Delivered,2026-04-10,Same Day
380,2026-04-10 00:00:00,Delivered,2026-04-10,Pickup
39,2026-04-11 00:00:00,Out for Delivery,2026-04-13,Express
285,2026-04-08 00:00:00,Pending,2026-04-08,Same Day
391,2026-04-19 00:00:00,Out for Delivery,2026-04-19,Same Day
56,2026-04-03 00:00:00,Confirmed,2026-04-08,Express
110,2026-04-27 00:00:00,Pending,2026-04-27,Same Day
342,2026-04-05 00:00:00,Delivered,2026-04-09,Express
542,2026-04-28 00:00:00,Shipped,2026-04-28,Same Day
597,2026-04-23 00:00:00,Delivered,2026-04-26,Express
987,2026-04-11 00:00:00,Delivered,2026-04-11,Pickup
995,2026-04-01 00:00:00,Delivered,2026-04-01,Pickup
268,2026-04-26 00:00:00,Pending,2026-04-27,Express
194,2026-04-23 00:00:00,Shipped,2026-04-23,Same Day
398,2026-04-09 00:00:00,Delivered,2026-04-09,Pickup
564,2026-04-08 00:00:00,Pending,2026-04-13,Express
912,2026-04-12 00:00:00,Pending,2026-04-15,Express
162,2026-04-06 00:00:00,Confirmed,2026-04-06,Pickup
200,2026-04-22 00:00:00,Delivered,2026-04-24,Standard
417,2026-04-10 00:00:00,Out for Delivery,2026-04-13,Express
238,2026-04-07 00:00:00,Delivered,2026-04-10,Standard
517,2026-04-22 00:00:00,Out for Delivery,2026-04-22,Pickup
801,2026-04-24 00:00:00,Delivered,2026-04-24,Pickup
566,2026-04-27 00:00:00,Delivered,2026-04-28,Standard
728,2026-04-26 00:00:00,Delivered,2026-04-26,Same Day
391,2026-04-23 00:00:00,Delivered,2026-04-23,Same Day
908,2026-04-25 00:00:00,Delivered,2026-04-27,Standard
449,2026-04-26 00:00:00,Delivered,2026-04-26,Pickup
193,2026-04-10 00:00:00,Pending,2026-04-10,Same Day
60,2026-04-02 00:00:00,Shipped,2026-04-02,Same Day
970,2026-04-05 00:00:00,Confirmed,2026-04-05,Same Day
433,2026-04-02 00:00:00,Confirmed,2026-04-02,Same Day
770,2026-04-13 00:00:00,Shipped,2026-04-13,Pickup
206,2026-04-11 00:00:00,Delivered,2026-04-13,Express
813,2026-04-05 00:00:00,Delivered,2026-04-10,Express
339,2026-04-08 00:00:00,Pending,2026-04-10,Standard
210,2026-04-13 00:00:00,Delivered,2026-04-15,Standard
260,2026-04-01 00:00:00,Confirmed,2026-04-03,Express
687,2026-04-14 00:00:00,Out for Delivery,2026-04-15,Standard
956,2026-04-14 00:00:00,Delivered,2026-04-14,Same Day
146,2026-04-27 00:00:00,Pending,2026-04-27,Pickup
769,2026-04-25 00:00:00,Out for Delivery,2026-04-25,Same Day
285,2026-04-27 00:00:00,Shipped,2026-04-29,Standard
965,2026-04-21 00:00:00,Shipped,2026-04-22,Standard
836,2026-04-06 00:00:00,Delivered,2026-04-06,Same Day
278,2026-04-16 00:00:00,Confirmed,2026-04-18,Standard
131,2026-04-23 00:00:00,Delivered,2026-04-24,Express
829,2026-04-18 00:00:00,Shipped,2026-04-23,Standard
466,2026-04-24 00:00:00,Delivered,2026-04-25,Standard
300,2026-04-23 00:00:00,Confirmed,2026-04-25,Express
834,2026-04-02 00:00:00,Delivered,2026-04-06,Standard
677,2026-04-24 00:00:00,Out for Delivery,2026-04-24,Same Day
658,2026-04-18 00:00:00,Out for Delivery,2026-04-22,Standard
845,2026-04-21 00:00:00,Delivered,2026-04-21,Same Day
52,2026-04-09 00:00:00,Out for Delivery,2026-04-12,Express
894,2026-04-13 00:00:00,Shipped,2026-04-18,Express
645,2026-04-15 00:00:00,Confirmed,2026-04-15,Pickup
160,2026-04-05 00:00:00,Shipped,2026-04-07,Standard
395,2026-04-11 00:00:00,Delivered,2026-04-11,Same Day
730,2026-04-13 00:00:00,Delivered,2026-04-13,Same Day
498,2026-04-09 00:00:00,Delivered,2026-04-11,Express
588,2026-04-08 00:00:00,Delivered,2026-04-08,Pickup
134,2026-04-25 00:00:00,Delivered,2026-04-26,Express
544,2026-04-03 00:00:00,Pending,2026-04-04,Standard
714,2026-04-15 00:00:00,Cancelled,2026-04-17,Standard
827,2026-04-12 00:00:00,Returned,2026-04-12,Pickup
876,2026-04-24 00:00:00,Delivered,2026-04-28,Standard
299,2026-04-02 00:00:00,Delivered,2026-04-02,Pickup
155,2026-04-23 00:00:00,Pending,2026-04-28,Express
712,2026-04-12 00:00:00,Confirmed,2026-04-12,Same Day
753,2026-04-12 00:00:00,Confirmed,2026-04-12,Same Day
180,2026-04-25 00:00:00,Confirmed,2026-04-27,Standard
767,2026-04-05 00:00:00,Delivered,2026-04-05,Pickup
187,2026-04-09 00:00:00,Confirmed,2026-04-09,Pickup
154,2026-04-06 00:00:00,Pending,2026-04-06,Same Day
696,2026-04-05 00:00:00,Confirmed,2026-04-09,Express
606,2026-04-11 00:00:00,Delivered,2026-04-11,Same Day
758,2026-04-21 00:00:00,Shipped,2026-04-23,Express
1000,2026-04-24 00:00:00,Pending,2026-04-26,Express
899,2026-04-10 00:00:00,Shipped,2026-04-10,Pickup
521,2026-04-27 00:00:00,Pending,2026-04-27,Pickup
13,2026-04-20 00:00:00,Delivered,2026-04-20,Same Day
881,2026-04-09 00:00:00,Out for Delivery,2026-04-10,Express
785,2026-04-12 00:00:00,Delivered,2026-04-12,Pickup
785,2026-04-17 00:00:00,Delivered,2026-04-22,Standard
509,2026-04-28 00:00:00,Shipped,2026-04-28,Pickup
438,2026-04-09 00:00:00,Delivered,2026-04-13,Express
759,2026-04-21 00:00:00,Delivered,2026-04-26,Express
190,2026-04-11 00:00:00,Out for Delivery,2026-04-11,Same Day
327,2026-04-15 00:00:00,Delivered,2026-04-15,Pickup
581,2026-04-26 00:00:00,Confirmed,2026-04-26,Same Day
358,2026-04-05 00:00:00,Pending,2026-04-09,Standard
670,2026-04-18 00:00:00,Pending,2026-04-19,Express
607,2026-04-12 00:00:00,Delivered,2026-04-14,Express
947,2026-04-10 00:00:00,Confirmed,2026-04-10,Same Day
224,2026-04-28 00:00:00,Cancelled,2026-04-28,Pickup
324,2026-04-02 00:00:00,Confirmed,2026-04-02,Same Day
239,2026-04-25 00:00:00,Delivered,2026-04-25,Pickup
177,2026-04-14 00:00:00,Confirmed,2026-04-18,Express
681,2026-04-27 00:00:00,Delivered,2026-04-27,Same Day
387,2026-04-25 00:00:00,Cancelled,2026-04-29,Standard
639,2026-04-03 00:00:00,Shipped,2026-04-03,Same Day
100,2026-04-17 00:00:00,Pending,2026-04-17,Same Day
671,2026-04-07 00:00:00,Confirmed,2026-04-09,Standard
280,2026-04-18 00:00:00,Delivered,2026-04-19,Standard
66,2026-04-19 00:00:00,Delivered,2026-04-21,Express
97,2026-04-27 00:00:00,Delivered,2026-04-29,Express
768,2026-04-27 00:00:00,Confirmed,2026-04-30,Standard
552,2026-04-10 00:00:00,Delivered,2026-04-13,Standard
549,2026-04-05 00:00:00,Delivered,2026-04-05,Pickup
916,2026-04-16 00:00:00,Returned,2026-04-16,Same Day
335,2026-04-01 00:00:00,Confirmed,2026-04-06,Standard
317,2026-04-09 00:00:00,Delivered,2026-04-13,Standard
814,2026-04-10 00:00:00,Delivered,2026-04-11,Standard
453,2026-04-13 00:00:00,Confirmed,2026-04-13,Pickup
534,2026-04-21 00:00:00,Delivered,2026-04-24,Express
654,2026-04-11 00:00:00,Delivered,2026-04-11,Pickup
767,2026-04-13 00:00:00,Shipped,2026-04-13,Pickup
446,2026-04-10 00:00:00,Delivered,2026-04-15,Standard
675,2026-04-24 00:00:00,Confirmed,2026-04-24,Same Day
829,2026-04-06 00:00:00,Confirmed,2026-04-10,Express
18,2026-04-05 00:00:00,Confirmed,2026-04-07,Express
168,2026-04-10 00:00:00,Delivered,2026-04-13,Standard
289,2026-04-20 00:00:00,Shipped,2026-04-21,Express
483,2026-04-24 00:00:00,Out for Delivery,2026-04-25,Standard
603,2026-04-28 00:00:00,Delivered,2026-05-02,Express
590,2026-04-20 00:00:00,Delivered,2026-04-20,Same Day
716,2026-04-23 00:00:00,Delivered,2026-04-28,Express
225,2026-04-07 00:00:00,Confirmed,2026-04-08,Standard
724,2026-04-14 00:00:00,Out for Delivery,2026-04-16,Standard
959,2026-04-01 00:00:00,Pending,2026-04-01,Same Day
199,2026-04-07 00:00:00,Delivered,2026-04-07,Same Day
330,2026-04-18 00:00:00,Shipped,2026-04-19,Standard
251,2026-04-21 00:00:00,Pending,2026-04-24,Express
567,2026-04-17 00:00:00,Delivered,2026-04-20,Standard
863,2026-04-23 00:00:00,Confirmed,2026-04-23,Pickup
462,2026-04-26 00:00:00,Delivered,2026-04-27,Standard
168,2026-04-13 00:00:00,Delivered,2026-04-13,Pickup
956,2026-04-27 00:00:00,Out for Delivery,2026-04-27,Pickup
911,2026-04-08 00:00:00,Delivered,2026-04-13,Express
690,2026-04-07 00:00:00,Delivered,2026-04-07,Pickup
835,2026-04-26 00:00:00,Delivered,2026-04-28,Express
345,2026-04-16 00:00:00,Out for Delivery,2026-04-21,Standard
182,2026-04-21 00:00:00,Confirmed,2026-04-21,Pickup
566,2026-04-13 00:00:00,Out for Delivery,2026-04-17,Express
997,2026-04-10 00:00:00,Cancelled,2026-04-11,Standard
922,2026-04-03 00:00:00,Confirmed,2026-04-05,Express
690,2026-04-08 00:00:00,Delivered,2026-04-09,Express
920,2026-04-18 00:00:00,Delivered,2026-04-21,Express
489,2026-04-06 00:00:00,Out for Delivery,2026-04-11,Standard
976,2026-04-11 00:00:00,Delivered,2026-04-15,Standard
433,2026-04-16 00:00:00,Out for Delivery,2026-04-17,Standard
846,2026-04-25 00:00:00,Delivered,2026-04-25,Same Day
254,2026-04-19 00:00:00,Confirmed,2026-04-22,Standard
622,2026-04-25 00:00:00,Pending,2026-04-29,Express
941,2026-04-15 00:00:00,Cancelled,2026-04-19,Standard
994,2026-04-17 00:00:00,Delivered,2026-04-17,Same Day
710,2026-04-19 00:00:00,Out for Delivery,2026-04-24,Express
183,2026-04-10 00:00:00,Shipped,2026-04-10,Pickup
386,2026-04-24 00:00:00,Delivered,2026-04-28,Express
547,2026-04-12 00:00:00,Delivered,2026-04-12,Pickup
589,2026-04-13 00:00:00,Delivered,2026-04-13,Same Day
459,2026-04-27 00:00:00,Pending,2026-04-27,Same Day
334,2026-04-07 00:00:00,Shipped,2026-04-10,Express
644,2026-04-08 00:00:00,Delivered,2026-04-08,Pickup
756,2026-04-21 00:00:00,Pending,2026-04-21,Pickup
275,2026-04-10 00:00:00,Delivered,2026-04-14,Standard
434,2026-04-21 00:00:00,Out for Delivery,2026-04-21,Pickup
65,2026-04-19 00:00:00,Returned,2026-04-19,Same Day
497,2026-04-25 00:00:00,Out for Delivery,2026-04-25,Pickup
315,2026-04-01 00:00:00,Delivered,2026-04-01,Pickup
573,2026-04-22 00:00:00,Delivered,2026-04-22,Same Day
416,2026-04-12 00:00:00,Delivered,2026-04-12,Same Day
822,2026-04-09 00:00:00,Pending,2026-04-14,Express
474,2026-04-17 00:00:00,Delivered,2026-04-21,Standard
532,2026-04-08 00:00:00,Shipped,2026-04-08,Pickup
751,2026-04-21 00:00:00,Shipped,2026-04-21,Pickup
300,2026-04-19 00:00:00,Delivered,2026-04-23,Standard
297,2026-04-25 00:00:00,Delivered,2026-04-28,Standard
826,2026-04-11 00:00:00,Pending,2026-04-16,Express
989,2026-04-13 00:00:00,Delivered,2026-04-13,Same Day
409,2026-04-06 00:00:00,Confirmed,2026-04-08,Standard
410,2026-04-05 00:00:00,Cancelled,2026-04-09,Standard
861,2026-04-10 00:00:00,Delivered,2026-04-11,Standard
368,2026-04-18 00:00:00,Confirmed,2026-04-18,Same Day
570,2026-04-17 00:00:00,Confirmed,2026-04-18,Express
338,2026-04-18 00:00:00,Delivered,2026-04-19,Express
610,2026-04-16 00:00:00,Shipped,2026-04-21,Express
356,2026-04-24 00:00:00,Out for Delivery,2026-04-29,Standard
153,2026-04-14 00:00:00,Returned,2026-04-15,Express
1,2026-04-15 00:00:00,Delivered,2026-04-16,Standard
738,2026-04-07 00:00:00,Pending,2026-04-07,Same Day
105,2026-04-13 00:00:00,Delivered,2026-04-13,Pickup
661,2026-04-19 00:00:00,Delivered,2026-04-19,Same Day
397,2026-04-07 00:00:00,Pending,2026-04-07,Same Day
786,2026-04-10 00:00:00,Pending,2026-04-10,Same Day
555,2026-04-19 00:00:00,Confirmed,2026-04-19,Pickup
443,2026-04-22 00:00:00,Delivered,2026-04-22,Same Day
936,2026-04-15 00:00:00,Delivered,2026-04-15,Pickup
484,2026-04-24 00:00:00,Delivered,2026-04-29,Standard
116,2026-04-06 00:00:00,Out for Delivery,2026-04-07,Standard
382,2026-04-21 00:00:00,Delivered,2026-04-21,Pickup
941,2026-04-23 00:00:00,Confirmed,2026-04-26,Express
135,2026-04-10 00:00:00,Shipped,2026-04-10,Same Day
496,2026-04-20 00:00:00,Delivered,2026-04-24,Standard
573,2026-04-09 00:00:00,Delivered,2026-04-09,Pickup
169,2026-04-13 00:00:00,Delivered,2026-04-13,Same Day
146,2026-04-10 00:00:00,Delivered,2026-04-10,Pickup
933,2026-04-26 00:00:00,Delivered,2026-04-29,Standard
894,2026-04-12 00:00:00,Delivered,2026-04-12,Pickup
787,2026-04-16 00:00:00,Confirmed,2026-04-16,Pickup
624,2026-04-06 00:00:00,Confirmed,2026-04-07,Express
451,2026-04-01 00:00:00,Shipped,2026-04-04,Express
315,2026-04-26 00:00:00,Pending,2026-04-26,Pickup
555,2026-04-16 00:00:00,Delivered,2026-04-16,Same Day
382,2026-04-10 00:00:00,Delivered,2026-04-10,Same Day
335,2026-04-20 00:00:00,Confirmed,2026-04-20,Pickup
231,2026-04-06 00:00:00,Pending,2026-04-11,Express
295,2026-04-11 00:00:00,Pending,2026-04-13,Standard
171,2026-04-11 00:00:00,Delivered,2026-04-12,Express
759,2026-04-23 00:00:00,Delivered,2026-04-24,Standard
953,2026-04-08 00:00:00,Shipped,2026-04-09,Express
243,2026-04-28 00:00:00,Pending,2026-04-28,Pickup
507,2026-04-25 00:00:00,Delivered,2026-04-25,Pickup
549,2026-04-06 00:00:00,Out for Delivery,2026-04-06,Same Day
355,2026-04-21 00:00:00,Delivered,2026-04-26,Express
568,2026-04-18 00:00:00,Shipped,2026-04-18,Same Day
175,2026-04-11 00:00:00,Confirmed,2026-04-11,Same Day
104,2026-04-22 00:00:00,Delivered,2026-04-25,Express
501,2026-04-13 00:00:00,Confirmed,2026-04-13,Same Day
69,2026-04-12 00:00:00,Delivered,2026-04-12,Pickup
873,2026-04-02 00:00:00,Shipped,2026-04-07,Standard
614,2026-04-21 00:00:00,Pending,2026-04-21,Same Day
315,2026-04-03 00:00:00,Shipped,2026-04-03,Pickup
654,2026-04-09 00:00:00,Out for Delivery,2026-04-09,Same Day
449,2026-04-07 00:00:00,Shipped,2026-04-10,Express
115,2026-04-28 00:00:00,Delivered,2026-04-28,Same Day
122,2026-04-27 00:00:00,Delivered,2026-04-27,Pickup
205,2026-04-12 00:00:00,Delivered,2026-04-12,Pickup
342,2026-04-09 00:00:00,Shipped,2026-04-10,Express
200,2026-04-08 00:00:00,Out for Delivery,2026-04-10,Standard
86,2026-04-04 00:00:00,Delivered,2026-04-04,Pickup
846,2026-04-28 00:00:00,Delivered,2026-04-30,Express
959,2026-04-21 00:00:00,Delivered,2026-04-25,Express
70,2026-04-02 00:00:00,Delivered,2026-04-07,Express
557,2026-04-12 00:00:00,Delivered,2026-04-12,Pickup
848,2026-04-16 00:00:00,Confirmed,2026-04-16,Same Day
701,2026-04-18 00:00:00,Out for Delivery,2026-04-18,Same Day
709,2026-04-03 00:00:00,Shipped,2026-04-07,Standard
